  Time                 , V(VOUT)              , I(L1:1)              , -i(rload)            , v(vsw)               , v(vin)               
  1.473795079542e-04  ,5.000141157409e+00  ,3.850013847232e+00  ,3.500098810187e+00  ,-3.942832521781e-01  ,1.350000000000e+01  
  1.473795413130e-04  ,5.000141241333e+00  ,3.849930883572e+00  ,3.500098868933e+00  ,-3.942749337601e-01  ,1.350000000000e+01  
  1.473795607340e-04  ,5.000141290137e+00  ,3.849882583474e+00  ,3.500098903096e+00  ,-3.942700774324e-01  ,1.350000000000e+01  
  1.473795659996e-04  ,5.000141303366e+00  ,3.849869487881e+00  ,3.500098912356e+00  ,-3.942687176466e-01  ,1.350000000000e+01  
  1.473795739493e-04  ,5.000141323336e+00  ,3.849849716927e+00  ,3.500098926335e+00  ,-3.942667303079e-01  ,1.350000000000e+01  
  1.473795898488e-04  ,5.000141363268e+00  ,3.849810175043e+00  ,3.500098954288e+00  ,-3.942628087467e-01  ,1.350000000000e+01  
  1.473796216476e-04  ,5.000141443113e+00  ,3.849731091378e+00  ,3.500099010179e+00  ,-3.942549162597e-01  ,1.350000000000e+01  
  1.473796439790e-04  ,5.000141499171e+00  ,3.849675553388e+00  ,3.500099049420e+00  ,-3.942493553947e-01  ,1.350000000000e+01  
  1.473796654983e-04  ,5.000141553178e+00  ,3.849622034893e+00  ,3.500099087225e+00  ,-3.942439781450e-01  ,1.350000000000e+01  
  1.473797085371e-04  ,5.000141661147e+00  ,3.849514998091e+00  ,3.500099162803e+00  ,-3.942332965027e-01  ,1.350000000000e+01  
  1.473797434384e-04  ,5.000141748658e+00  ,3.849428199158e+00  ,3.500099224060e+00  ,-3.942246136866e-01  ,1.350000000000e+01  
  1.473797731476e-04  ,5.000141823117e+00  ,3.849354313070e+00  ,3.500099276182e+00  ,-3.942172089492e-01  ,1.350000000000e+01  
  1.473798009621e-04  ,5.000141892800e+00  ,3.849285139065e+00  ,3.500099324960e+00  ,-3.942102795884e-01  ,1.350000000000e+01  
  1.473798429124e-04  ,5.000141997844e+00  ,3.849180810068e+00  ,3.500099398491e+00  ,-3.941998537396e-01  ,1.350000000000e+01  
  1.473798870978e-04  ,5.000142108419e+00  ,3.849070922518e+00  ,3.500099475893e+00  ,-3.941889246135e-01  ,1.350000000000e+01  
  1.473799656549e-04  ,5.000142304839e+00  ,3.848875554653e+00  ,3.500099613387e+00  ,-3.941694189204e-01  ,1.350000000000e+01  
  1.473800521864e-04  ,5.000142520944e+00  ,3.848660355653e+00  ,3.500099764660e+00  ,-3.941478446585e-01  ,1.350000000000e+01  
  1.473801939570e-04  ,5.000142874426e+00  ,3.848307782367e+00  ,3.500100012098e+00  ,-3.941125481193e-01  ,1.350000000000e+01  
  1.473803964963e-04  ,5.000143378182e+00  ,3.847804086124e+00  ,3.500100364727e+00  ,-3.940621401389e-01  ,1.350000000000e+01  
  1.473805585930e-04  ,5.000143780296e+00  ,3.847400970978e+00  ,3.500100646207e+00  ,-3.940218208182e-01  ,1.350000000000e+01  
  1.473807059516e-04  ,5.000144145037e+00  ,3.847034510996e+00  ,3.500100901526e+00  ,-3.939851679869e-01  ,1.350000000000e+01  
  1.473809748244e-04  ,5.000144808558e+00  ,3.846365869471e+00  ,3.500101365991e+00  ,-3.939182566772e-01  ,1.350000000000e+01  
  1.473812559441e-04  ,5.000145499554e+00  ,3.845666782391e+00  ,3.500101849688e+00  ,-3.938482688342e-01  ,1.350000000000e+01  
  1.473818181835e-04  ,5.000146873132e+00  ,3.844268640148e+00  ,3.500102811193e+00  ,-3.937083650010e-01  ,1.350000000000e+01  
  1.473825616583e-04  ,5.000148672283e+00  ,3.842419878329e+00  ,3.500104070598e+00  ,-3.935233765184e-01  ,1.350000000000e+01  
  1.473831221283e-04  ,5.000150015656e+00  ,3.841026234842e+00  ,3.500105010959e+00  ,-3.933839237740e-01  ,1.350000000000e+01  
  1.473835918874e-04  ,5.000151133065e+00  ,3.839858182049e+00  ,3.500105793146e+00  ,-3.932670310843e-01  ,1.350000000000e+01  
  1.473839798764e-04  ,5.000152058748e+00  ,3.838909616480e+00  ,3.500106441124e+00  ,-2.602225975882e-01  ,1.350000000000e+01  
  1.473842980627e-04  ,5.000152825521e+00  ,3.838150595540e+00  ,3.500106977865e+00  ,-1.122495496704e-01  ,1.350000000000e+01  
  1.473845088676e-04  ,5.000153335535e+00  ,3.837651765610e+00  ,3.500107334874e+00  ,-1.121903168066e-01  ,1.350000000000e+01  
  1.473846393226e-04  ,5.000153651202e+00  ,3.837343788776e+00  ,3.500107555842e+00  ,-1.121929134116e-01  ,1.350000000000e+01  
  1.473849002326e-04  ,5.000154281367e+00  ,3.836728387551e+00  ,3.500107996957e+00  ,-1.121756646744e-01  ,1.350000000000e+01  
  1.473852525985e-04  ,5.000155128750e+00  ,3.835897277393e+00  ,3.500108590125e+00  ,-1.121517549949e-01  ,1.350000000000e+01  
  1.473859573303e-04  ,5.000156811038e+00  ,3.834235076080e+00  ,3.500109767726e+00  ,-1.121042023904e-01  ,1.350000000000e+01  
  1.473866345881e-04  ,5.000158412116e+00  ,3.832637699670e+00  ,3.500110888481e+00  ,-1.120585430882e-01  ,1.350000000000e+01  
  1.473874512648e-04  ,5.000160322450e+00  ,3.830711521538e+00  ,3.500112225715e+00  ,-1.120034695378e-01  ,1.350000000000e+01  
  1.473880433066e-04  ,5.000161693451e+00  ,3.829315178995e+00  ,3.500113185416e+00  ,-1.119635466283e-01  ,1.350000000000e+01  
  1.473884821458e-04  ,5.000162702167e+00  ,3.828280179362e+00  ,3.500113891517e+00  ,-1.119339549383e-01  ,1.350000000000e+01  
  1.473889418001e-04  ,5.000163751878e+00  ,3.827196098076e+00  ,3.500114626315e+00  ,-1.119029604491e-01  ,1.350000000000e+01  
  1.473893085083e-04  ,5.000164584315e+00  ,3.826331234965e+00  ,3.500115209020e+00  ,-1.118782327365e-01  ,1.350000000000e+01  
  1.473897183834e-04  ,5.000165509479e+00  ,3.825364573238e+00  ,3.500115856635e+00  ,-1.118505885061e-01  ,1.350000000000e+01  
  1.473903895876e-04  ,5.000167012540e+00  ,3.823781603567e+00  ,3.500116908778e+00  ,-1.118053308598e-01  ,1.350000000000e+01  
  1.473911222590e-04  ,5.000168636310e+00  ,3.822053695550e+00  ,3.500118045417e+00  ,-1.117559264883e-01  ,1.350000000000e+01  
  1.473917563034e-04  ,5.000170027258e+00  ,3.820558408447e+00  ,3.500119019080e+00  ,-1.117131731042e-01  ,1.350000000000e+01  
  1.473923350273e-04  ,5.000171285331e+00  ,3.819193603514e+00  ,3.500119899732e+00  ,-1.116741504239e-01  ,1.350000000000e+01  
  1.473928795716e-04  ,5.000172459087e+00  ,3.817909419844e+00  ,3.500120721361e+00  ,-1.116374328596e-01  ,1.350000000000e+01  
  1.473934102392e-04  ,5.000173593601e+00  ,3.816657975805e+00  ,3.500121515521e+00  ,-1.116016509325e-01  ,1.350000000000e+01  
  1.473940532243e-04  ,5.000174955931e+00  ,3.815141678906e+00  ,3.500122469152e+00  ,-1.115582975041e-01  ,1.350000000000e+01  
  1.473947445451e-04  ,5.000176405647e+00  ,3.813511419768e+00  ,3.500123483953e+00  ,-1.115116846491e-01  ,1.350000000000e+01  
  1.473958889542e-04  ,5.000178771398e+00  ,3.810812750023e+00  ,3.500125139979e+00  ,-1.114345250748e-01  ,1.350000000000e+01  
  1.473967622554e-04  ,5.000180548166e+00  ,3.808753434234e+00  ,3.500126383716e+00  ,-1.113756464452e-01  ,1.350000000000e+01  
  1.473972284755e-04  ,5.000181486613e+00  ,3.807654065028e+00  ,3.500127040629e+00  ,-1.113442146742e-01  ,1.350000000000e+01  
  1.473973764859e-04  ,5.000181783072e+00  ,3.807305051670e+00  ,3.500127248150e+00  ,-1.113342339168e-01  ,1.350000000000e+01  
  1.473974520628e-04  ,5.000181934177e+00  ,3.807126839525e+00  ,3.500127353924e+00  ,-1.113291361413e-01  ,1.350000000000e+01  
  1.473975242519e-04  ,5.000182078337e+00  ,3.806956615904e+00  ,3.500127454836e+00  ,-1.113242673027e-01  ,1.350000000000e+01  
  1.473976232631e-04  ,5.000182275786e+00  ,3.806723145625e+00  ,3.500127593050e+00  ,-1.113175915001e-01  ,1.350000000000e+01  
  1.473978212856e-04  ,5.000182669737e+00  ,3.806256206572e+00  ,3.500127868816e+00  ,-1.113042416348e-01  ,1.350000000000e+01  
  1.473982173305e-04  ,5.000183453852e+00  ,3.805322334487e+00  ,3.500128417696e+00  ,-1.112775401441e-01  ,1.350000000000e+01  
  1.473990094204e-04  ,5.000185006954e+00  ,3.803454614401e+00  ,3.500129504868e+00  ,-1.112241460387e-01  ,1.350000000000e+01  
  1.473997527089e-04  ,5.000186446059e+00  ,3.801701995289e+00  ,3.500130512241e+00  ,-1.111740314061e-01  ,1.350000000000e+01  
  1.474004620042e-04  ,5.000187802851e+00  ,3.800029556168e+00  ,3.500131461996e+00  ,-1.111262131020e-01  ,1.350000000000e+01  
  1.474009966765e-04  ,5.000188814979e+00  ,3.798768875589e+00  ,3.500132170486e+00  ,-1.110901678919e-01  ,1.350000000000e+01  
  1.474014855277e-04  ,5.000189732383e+00  ,3.797616247338e+00  ,3.500132812668e+00  ,-1.110572120936e-01  ,1.350000000000e+01  
  1.474019374520e-04  ,5.000190573712e+00  ,3.796550697438e+00  ,3.500133401599e+00  ,-1.110267460285e-01  ,1.350000000000e+01  
  1.474024289109e-04  ,5.000191481260e+00  ,3.795391944384e+00  ,3.500134036882e+00  ,-1.109936153097e-01  ,1.350000000000e+01  
  1.474028275635e-04  ,5.000192211790e+00  ,3.794452017442e+00  ,3.500134548253e+00  ,-1.109667408291e-01  ,1.350000000000e+01  
  1.474032644004e-04  ,5.000193006497e+00  ,3.793422070638e+00  ,3.500135104548e+00  ,-1.109372930580e-01  ,1.350000000000e+01  
  1.474039208897e-04  ,5.000194189427e+00  ,3.791874259373e+00  ,3.500135932599e+00  ,-1.108930371285e-01  ,1.350000000000e+01  
  1.474046453655e-04  ,5.000195479026e+00  ,3.790166181195e+00  ,3.500136835318e+00  ,-1.108441999400e-01  ,1.350000000000e+01  
  1.474052081637e-04  ,5.000196469388e+00  ,3.788839304739e+00  ,3.500137528572e+00  ,-1.108062617654e-01  ,1.350000000000e+01  
  1.474059153170e-04  ,5.000197699608e+00  ,3.787172113973e+00  ,3.500138389725e+00  ,-1.107585936162e-01  ,1.350000000000e+01  
  1.474066600956e-04  ,5.000198978266e+00  ,3.785416244884e+00  ,3.500139284786e+00  ,-1.107083891378e-01  ,1.350000000000e+01  
  1.474073849440e-04  ,5.000200205964e+00  ,3.783707390236e+00  ,3.500140144175e+00  ,-1.106595264363e-01  ,1.350000000000e+01  
  1.474088346407e-04  ,5.000202611970e+00  ,3.780289761817e+00  ,3.500141828379e+00  ,-1.105618091282e-01  ,1.350000000000e+01  
  1.474102558390e-04  ,5.000204906932e+00  ,3.776939422628e+00  ,3.500143434852e+00  ,-1.104660182919e-01  ,1.350000000000e+01  
  1.474118543610e-04  ,5.000207413157e+00  ,3.773171183398e+00  ,3.500145189210e+00  ,-1.103582755786e-01  ,1.350000000000e+01  
  1.474132001221e-04  ,5.000209461651e+00  ,3.769998886133e+00  ,3.500146623155e+00  ,-1.102675715616e-01  ,1.350000000000e+01  
  1.474142880932e-04  ,5.000211076802e+00  ,3.767434332934e+00  ,3.500147753761e+00  ,-1.101942445445e-01  ,1.350000000000e+01  
  1.474151938044e-04  ,5.000212393534e+00  ,3.765299446972e+00  ,3.500148675474e+00  ,-1.101332044284e-01  ,1.350000000000e+01  
  1.474157454267e-04  ,5.000213183115e+00  ,3.763999217808e+00  ,3.500149228180e+00  ,-1.100960289625e-01  ,1.350000000000e+01  
  1.474163677365e-04  ,5.000214062654e+00  ,3.762532390180e+00  ,3.500149843857e+00  ,-1.100540896886e-01  ,1.350000000000e+01  
  1.474167367265e-04  ,5.000214578551e+00  ,3.761662664317e+00  ,3.500150204986e+00  ,-1.100292200605e-01  ,1.350000000000e+01  
  1.474171891630e-04  ,5.000215205424e+00  ,3.760596260889e+00  ,3.500150643796e+00  ,-1.099987276534e-01  ,1.350000000000e+01  
  1.474177536376e-04  ,5.000215978745e+00  ,3.759265795787e+00  ,3.500151185121e+00  ,-1.099606888114e-01  ,1.350000000000e+01  
  1.474183424197e-04  ,5.000216774984e+00  ,3.757878055394e+00  ,3.500151742489e+00  ,-1.099210119064e-01  ,1.350000000000e+01  
  1.474195199840e-04  ,5.000218335740e+00  ,3.755102628119e+00  ,3.500152835018e+00  ,-1.098416534526e-01  ,1.350000000000e+01  
  1.474199386135e-04  ,5.000218880413e+00  ,3.754115968185e+00  ,3.500153216289e+00  ,-1.098134429635e-01  ,1.350000000000e+01  
  1.474203537505e-04  ,5.000219415276e+00  ,3.753137548469e+00  ,3.500153590693e+00  ,-1.097854676324e-01  ,1.350000000000e+01  
  1.474207925897e-04  ,5.000219974981e+00  ,3.752103275736e+00  ,3.500153982487e+00  ,-1.097558953380e-01  ,1.350000000000e+01  
  1.474212943863e-04  ,5.000220607816e+00  ,3.750920634769e+00  ,3.500154425471e+00  ,-1.097220808139e-01  ,1.350000000000e+01  
  1.474217384875e-04  ,5.000221161519e+00  ,3.749873981987e+00  ,3.500154813063e+00  ,-1.096921545560e-01  ,1.350000000000e+01  
  1.474222336717e-04  ,5.000221771866e+00  ,3.748706949223e+00  ,3.500155240306e+00  ,-1.096587863281e-01  ,1.350000000000e+01  
  1.474229429670e-04  ,5.000222633194e+00  ,3.747035329031e+00  ,3.500155843236e+00  ,-1.096109907840e-01  ,1.350000000000e+01  
  1.474236391306e-04  ,5.000223463792e+00  ,3.745394681836e+00  ,3.500156424655e+00  ,-1.095640807742e-01  ,1.350000000000e+01  
  1.474242117077e-04  ,5.000224135976e+00  ,3.744045309384e+00  ,3.500156895183e+00  ,-1.095254989476e-01  ,1.350000000000e+01  
  1.474247391157e-04  ,5.000224746389e+00  ,3.742802400419e+00  ,3.500157322473e+00  ,-1.094899611625e-01  ,1.350000000000e+01  
  1.474252875716e-04  ,5.000225372278e+00  ,3.741509904427e+00  ,3.500157760595e+00  ,-1.094530054836e-01  ,1.350000000000e+01  
  1.474256821264e-04  ,5.000225816944e+00  ,3.740580102625e+00  ,3.500158071861e+00  ,-1.094264201995e-01  ,1.350000000000e+01  
  1.474261206396e-04  ,5.000226305663e+00  ,3.739546718488e+00  ,3.500158413964e+00  ,-1.093968732485e-01  ,1.350000000000e+01  
  1.474268883288e-04  ,5.000227147354e+00  ,3.737737634264e+00  ,3.500159003148e+00  ,-1.093451473165e-01  ,1.350000000000e+01  
  1.474276568562e-04  ,5.000227972269e+00  ,3.735926605251e+00  ,3.500159580588e+00  ,-1.092933655021e-01  ,1.350000000000e+01  
  1.474287168876e-04  ,5.000229081091e+00  ,3.733428699314e+00  ,3.500160356764e+00  ,-1.092219444414e-01  ,1.350000000000e+01  
  1.474297655568e-04  ,5.000230145006e+00  ,3.730957624655e+00  ,3.500161101504e+00  ,-1.091512902488e-01  ,1.350000000000e+01  
  1.474318628952e-04  ,5.000232174636e+00  ,3.726015645567e+00  ,3.500162522245e+00  ,-1.090099870087e-01  ,1.350000000000e+01  
  1.474347850129e-04  ,5.000234784965e+00  ,3.719130609598e+00  ,3.500164349475e+00  ,-1.088131265972e-01  ,1.350000000000e+01  
  1.474406292483e-04  ,5.000239252422e+00  ,3.705361861485e+00  ,3.500167476696e+00  ,-1.084194427992e-01  ,1.350000000000e+01  
  1.474523177192e-04  ,5.000245213035e+00  ,3.677829670112e+00  ,3.500171649124e+00  ,-1.076322232785e-01  ,1.350000000000e+01  
  1.474670415566e-04  ,5.000247166835e+00  ,3.643157765201e+00  ,3.500173016784e+00  ,-1.066408534265e-01  ,1.350000000000e+01  
  1.474814211771e-04  ,5.000243193189e+00  ,3.609307317748e+00  ,3.500170235232e+00  ,-1.056729641135e-01  ,1.350000000000e+01  
  1.474933137939e-04  ,5.000235576068e+00  ,3.581319572018e+00  ,3.500164903248e+00  ,-1.048727020788e-01  ,1.350000000000e+01  
  1.475020816371e-04  ,5.000227476240e+00  ,3.560690316994e+00  ,3.500159233368e+00  ,-1.042828403036e-01  ,1.350000000000e+01  
  1.475104918525e-04  ,5.000217743995e+00  ,3.540906286881e+00  ,3.500152420797e+00  ,-1.037171438178e-01  ,1.350000000000e+01  
  1.475191643283e-04  ,5.000205706755e+00  ,3.520509209511e+00  ,3.500143994728e+00  ,-1.031339153586e-01  ,1.350000000000e+01  
  1.475263735101e-04  ,5.000194166794e+00  ,3.503556714069e+00  ,3.500135916756e+00  ,-1.026491782417e-01  ,1.350000000000e+01  
  1.475343396709e-04  ,5.000179800886e+00  ,3.484827356770e+00  ,3.500125860620e+00  ,-1.021136314934e-01  ,1.350000000000e+01  
  1.475478907869e-04  ,5.000151496403e+00  ,3.452974833395e+00  ,3.500106047482e+00  ,-1.012028357653e-01  ,1.350000000000e+01  
  1.475620379493e-04  ,5.000116769147e+00  ,3.419731646227e+00  ,3.500081738403e+00  ,-1.002522675581e-01  ,1.350000000000e+01  
  1.475742434904e-04  ,5.000082584784e+00  ,3.391059447434e+00  ,3.500057809349e+00  ,-9.943239755412e-02  ,1.350000000000e+01  
  1.475846772835e-04  ,5.000050271094e+00  ,3.366555571073e+00  ,3.500035189766e+00  ,-9.873171427290e-02  ,1.350000000000e+01  
  1.475911369369e-04  ,5.000028840510e+00  ,3.351387913385e+00  ,3.500020188357e+00  ,-9.829799586310e-02  ,1.350000000000e+01  
  1.475960342035e-04  ,5.000011868527e+00  ,3.339890319005e+00  ,3.500008307969e+00  ,-9.796922157752e-02  ,1.350000000000e+01  
  1.476053787217e-04  ,4.999977753823e+00  ,3.317955215353e+00  ,3.499984427676e+00  ,-9.734198354862e-02  ,1.350000000000e+01  
  1.476174128995e-04  ,4.999930481250e+00  ,3.289713360578e+00  ,3.499951336875e+00  ,-9.653439772386e-02  ,1.350000000000e+01  
  1.476374132380e-04  ,4.999843620083e+00  ,3.242793696624e+00  ,3.499890534058e+00  ,-9.519269910402e-02  ,1.350000000000e+01  
  1.476399132803e-04  ,4.999832035276e+00  ,3.236930252293e+00  ,3.499882424693e+00  ,-9.502502894085e-02  ,1.350000000000e+01  
  1.476449133650e-04  ,4.999808381610e+00  ,3.225204374760e+00  ,3.499865867127e+00  ,-9.468971648925e-02  ,1.350000000000e+01  
  1.476461633861e-04  ,4.999802367377e+00  ,3.222273116108e+00  ,3.499861657164e+00  ,-9.460589438831e-02  ,1.350000000000e+01  
  1.476486634285e-04  ,4.999790217990e+00  ,3.216410851865e+00  ,3.499853152593e+00  ,-9.443825688142e-02  ,1.350000000000e+01  
  1.476536635131e-04  ,4.999765435804e+00  ,3.204687336502e+00  ,3.499835805063e+00  ,-9.410300993187e-02  ,1.350000000000e+01  
  1.476573586285e-04  ,4.999746707523e+00  ,3.196024403276e+00  ,3.499822695266e+00  ,-9.385528308326e-02  ,1.350000000000e+01  
  1.476596880526e-04  ,4.999734720331e+00  ,3.190563615282e+00  ,3.499814304232e+00  ,-9.369912516209e-02  ,1.350000000000e+01  
  1.476612513706e-04  ,4.999726597145e+00  ,3.186898947600e+00  ,3.499808618001e+00  ,-9.359432945675e-02  ,1.350000000000e+01  
  1.476620999918e-04  ,4.999722161255e+00  ,3.184909699308e+00  ,3.499805512878e+00  ,-9.353744468445e-02  ,1.350000000000e+01  
  1.476628667496e-04  ,4.999718137334e+00  ,3.183112379774e+00  ,3.499802696134e+00  ,-9.348604815754e-02  ,1.350000000000e+01  
  1.476632138070e-04  ,4.999716311012e+00  ,3.182298870111e+00  ,3.499801417708e+00  ,-9.346278577305e-02  ,1.350000000000e+01  
  1.476633643553e-04  ,4.999715517816e+00  ,3.181945983807e+00  ,3.499800862471e+00  ,-9.345269699522e-02  ,1.350000000000e+01  
  1.476634327609e-04  ,4.999715157213e+00  ,3.181785640884e+00  ,3.499800610049e+00  ,-9.344811644222e-02  ,1.350000000000e+01  
  1.476634982213e-04  ,4.999714812024e+00  ,3.181632202004e+00  ,3.499800368417e+00  ,-9.344373007802e-02  ,1.350000000000e+01  
  1.476636240197e-04  ,4.999714148349e+00  ,3.181337331495e+00  ,3.499799903844e+00  ,-9.343529393984e-02  ,1.350000000000e+01  
  1.476638756165e-04  ,4.999712819774e+00  ,3.180747593049e+00  ,3.499798973842e+00  ,-9.341842713917e-02  ,1.350000000000e+01  
  1.476640667006e-04  ,4.999711809652e+00  ,3.180299697559e+00  ,3.499798266757e+00  ,-9.340561876481e-02  ,1.350000000000e+01  
  1.476642413236e-04  ,4.999710885726e+00  ,3.179890388192e+00  ,3.499797620008e+00  ,-9.339391452657e-02  ,1.350000000000e+01  
  1.476645299870e-04  ,4.999709356694e+00  ,3.179213776144e+00  ,3.499796549686e+00  ,-9.337456445602e-02  ,1.350000000000e+01  
  1.476650104563e-04  ,4.999706806922e+00  ,3.178087591106e+00  ,3.499794764845e+00  ,-9.334235890362e-02  ,1.350000000000e+01  
  1.476656515788e-04  ,4.999703395336e+00  ,3.176584866300e+00  ,3.499792376735e+00  ,-9.329938547446e-02  ,1.350000000000e+01  
  1.476661740507e-04  ,4.999700585669e+00  ,3.175322015098e+00  ,3.499790409969e+00  ,-3.266294126838e-01  ,1.350000000000e+01  
  1.476664432961e-04  ,4.999699129170e+00  ,3.174664621137e+00  ,3.499789390419e+00  ,-3.267296277092e-01  ,1.350000000000e+01  
  1.476665117716e-04  ,4.999698757989e+00  ,3.174496956299e+00  ,3.499789130593e+00  ,-3.266820083523e-01  ,1.350000000000e+01  
  1.476665503574e-04  ,4.999698548733e+00  ,3.174402437712e+00  ,3.499788984113e+00  ,-3.266722243173e-01  ,1.350000000000e+01  
  1.476665959806e-04  ,4.999698301248e+00  ,3.174290670008e+00  ,3.499788810873e+00  ,-3.266610347104e-01  ,1.350000000000e+01  
  1.476666872269e-04  ,4.999697806098e+00  ,3.174067128275e+00  ,3.499788464269e+00  ,-3.266386229972e-01  ,1.350000000000e+01  
  1.476668697196e-04  ,4.999696815113e+00  ,3.173620038642e+00  ,3.499787770579e+00  ,-3.265939730550e-01  ,1.350000000000e+01  
  1.476671838547e-04  ,4.999695107170e+00  ,3.172850448174e+00  ,3.499786575019e+00  ,-3.265169276342e-01  ,1.350000000000e+01  
  1.476674113768e-04  ,4.999693868476e+00  ,3.172293056771e+00  ,3.499785707934e+00  ,-3.264611230609e-01  ,1.350000000000e+01  
  1.476676287242e-04  ,4.999692683872e+00  ,3.171760598278e+00  ,3.499784878710e+00  ,-3.264078198655e-01  ,1.350000000000e+01  
  1.476679911484e-04  ,4.999690705721e+00  ,3.170872744466e+00  ,3.499783494005e+00  ,-3.263189630854e-01  ,1.350000000000e+01  
  1.476683966928e-04  ,4.999688488012e+00  ,3.169879277450e+00  ,3.499781941609e+00  ,-3.262195622919e-01  ,1.350000000000e+01  
